customer_id,acquisition_date,campaign_id,channel,first_order_value,customer_segment,email_hash
906,2024-04-12,6,paid_search,112.22,high_value,354b9c69d4e56171c5000558c0586d8d03d8fbff0bd9cbf15840220fb0ee334f
907,2024-04-12,6,paid_search,96.92,medium_value,3ddf440d3fd6367a72f94f3a7d13ee152c7b94a8c327ad8c12a752ad8a37b85b
908,2024-04-12,6,paid_search,79.81,medium_value,ea0e50c25c5aa2d47f38d0e71dcdb88ab9bbe0a40d3afe9bb36dd9095866f5ce
909,2024-04-12,6,paid_search,59.65,medium_value,ff35d136486a4ab373d075d665a2a3b3d65ee9081603b5a40aad71e1691f35e9
910,2024-04-13,6,paid_search,98.34,medium_value,04bfe71602aa7bc0af845293593603446025ee1c9e4d0e8331458ced2298c510
911,2024-04-13,6,paid_search,110.83,high_value,68553f9fc3e6b790ea91a0737ed0bbb6d42249b85751b1f4699b5f036d78870a
912,2024-04-14,6,paid_search,66.81,medium_value,7a24bf4b935dff73523539bdae6c2941da36cf13488017847452dad513c826a6
913,2024-04-15,6,paid_search,45.36,low_value,62478f95692fa9b59a874331c0f2c883e80f61b5bda53cd473dd766a2975ad64
914,2024-04-15,6,paid_search,93.46,medium_value,216f1fc00d1f6ef2dd828c3e01c13b763fd4cc966f04d1ab5e4c93ae7a0e9dd6
915,2024-04-15,6,paid_search,86.34,medium_value,3bb12f90e36b08932c18cccb2eb39662e7bc5b13b91084a5ae5f8ac739632e2e
916,2024-04-15,6,paid_search,62.19,medium_value,b48d361da76cf8834b31efcdf43546ce8e5d69a2ec9aa73662db8f70c9296f35
917,2024-04-16,6,paid_search,56.91,medium_value,6ec6fc7f33266f4f7595865582f689fa7340f0a6123b7dcf289cd7797edbbdb4
918,2024-04-16,6,paid_search,45.57,low_value,54bcd0ed173b4ed119d08e544f9c796a9d7495f3e0df2955f801b7d481a179b4
919,2024-04-17,6,paid_search,62.84,medium_value,7203e861551c5e5b16a0b6d6f0226c0fba7167cd17a72de9cee8d34af2460b8a
920,2024-04-17,6,paid_search,42.52,low_value,da70c1d8bb06eaea0083721dfd947fcf308d549ba4523256977d04330902a0b4
921,2024-04-18,6,paid_search,55.88,medium_value,a2f7a1e8a8c5858663d1747eb7e97c161344d3b6c8aceb6484877137b45eab88
922,2024-04-18,6,paid_search,127.23,high_value,aac5290d8faf790ed6385c4fb0855349ff6797f4af42bef1c6778e2e8d658d11
923,2024-04-18,6,paid_search,108.77,high_value,643cf1d707ec1868a4b84ea5a4b2a945dcf3045c80f60db518b8c4fe5dcd684b
924,2024-04-18,6,paid_search,72.52,medium_value,6d3e67db082c381db7e813fcc8c7ed2d240c75d0dce77e6477fce4b52983fda1
925,2024-04-18,6,paid_search,76.09,medium_value,06a70856d8983b191453d473be2541bda09109bae71072d4cad29c0823ff0d4a
926,2024-04-18,6,paid_search,92.32,medium_value,f0fe4a12b84a67d5f3ec672fc0fc360cb16d979f5994ccc6bf6f46629bf2fbd3
927,2024-04-19,6,paid_search,86.51,medium_value,14b87d197afde084f43ca00cdfd68f3b2237840febf324c0a64de5534dd28ae6
928,2024-04-19,6,paid_search,105.14,high_value,a588fd7f5ee7944c853fd9533fa49dc124901ade9686e4d0b351381fe9bd2b49
929,2024-04-19,6,paid_search,48.33,low_value,a0155e6f85aa60929fa743caff9547f0782b0049d80ecfc952ea4d9236a97139
930,2024-04-20,6,paid_search,50.16,medium_value,c637f6b9da2e121696c0348081288863090f34c561970d360e00c81106e165fd
931,2024-04-21,6,paid_search,66.68,medium_value,47a205b1374fba634fa93a2c4bcd28ff3c3e140402382a1a2c95e3a081313047
932,2024-04-21,6,paid_search,113.03,high_value,c4c963f165f663d7aee20545088cf261098c76a1c920c5f314ad7e4a8d78f306
933,2024-04-22,6,paid_search,120.28,high_value,b7e0c2da8e476ec3842b6091c5a0dbebaa3d979c6f5fe8e312950e5b33648c30
934,2024-04-22,6,paid_search,72.09,medium_value,b291bf17eee5a24366f1a6aef7dec39512915f8c69e77e716407072fa062fc9c
935,2024-04-22,6,paid_search,124.38,high_value,da0aa4122dafea1d22933f7ebba589a3f01ac8da04469c8cd15313b0b4e1be57
936,2024-04-22,6,paid_search,66.0,medium_value,e3e7d1a3125a5054fd448c745220e5ef423723c9fc1f379d7a2c0beb7b049dd2
937,2024-04-22,6,paid_search,94.04,medium_value,b43ec54be5db47b5277d42294aa00457e22536cefa3608f45df34619a73c5c93
938,2024-04-22,6,paid_search,59.03,medium_value,b830c0d2f7f3062de52fa7b585d43a6b56a5d9b693f9f3097e43166eca7ed4c5
939,2024-04-22,6,paid_search,121.53,high_value,009d6b8cf43fa18c0d0a05c91d63232327bb09cec586ba89ad31f8f6c6baeccd
940,2024-04-23,6,paid_search,91.37,medium_value,0c0585cb7f8b308a4429bdf3386dd6f1b245717eae688d58323891719390afbf
941,2024-04-23,6,paid_search,64.69,medium_value,942bda6b581b9ae45752ca786a2e143797acd2d488af1755956234161eedc525
942,2024-04-23,6,paid_search,77.11,medium_value,a5fc18b7080d1288002062e4e75d6370488d5c97a35820fda97bf48d683b93fd
943,2024-04-24,6,paid_search,51.55,medium_value,af0a35c3b7f2b6abcdca937a3716224c564bc2bf9a4fde5b784d0c8f6e6564b9
944,2024-04-25,6,paid_search,48.65,low_value,edf665885ed0dd26ab3d015d6dcfd9cd04d7f179ea2e1e3faf78f725f498014e
945,2024-04-25,6,paid_search,67.51,medium_value,a9642cc6005f5c3241b8df2579eb3d081035685987bab72f852014a7ba64594c
946,2024-04-25,6,paid_search,123.0,high_value,1b2d5d0d065ecf3215e3561d15581c06650ac26384c6311d8ff47e82aaca6d46
947,2024-04-25,6,paid_search,110.75,high_value,d4fda54893a268e33ea2ef1dbc6b075422fb0b82cc5ff50b6b2f7d90a66df246
948,2024-04-25,6,paid_search,123.82,high_value,75cad0f005b4776461140f9807083ba7e4f47527654d8495a80006f8a44116f6
949,2024-04-26,6,paid_search,116.97,high_value,dd134cc205f2213a7ffea9265b60f34018469ef7d705b8d5f013fcfafee0b79d
950,2024-04-26,6,paid_search,111.62,high_value,7d0b4dbaed209aa0578b9b2e6df9d058cfb16d2c6e12ce52b1a75d94a1022c85
951,2024-04-26,6,paid_search,91.37,medium_value,03df5d948da936cad4ad309bfce19ec73d2aeca29f3ffe0d245f56506abb388c
952,2024-04-26,6,paid_search,101.51,high_value,f52681bd8892a8e874987d4e62d50e6ee87db87c8726cab4ca261d662914180f
953,2024-04-26,6,paid_search,124.61,high_value,b8a3c69b192fe52206f2c9eb90af0e7dc9f2e3efd5b32514c9ac9bb45283b9fe
954,2024-04-27,6,paid_search,90.37,medium_value,30a0aace5acd8e4d9798dc19dc61fc132addc240845864cd3c45579357184acb
955,2024-04-27,6,paid_search,107.95,high_value,78bf75d1bcfab26d4e987d1413b074adb3173fd198f3c0a77e4758ee5a445945
956,2024-04-28,6,paid_search,106.89,high_value,eb49b983dd322310ce7e2faab3f67352c8f7b4f0e786dbc38659d651ed5df33b
957,2024-04-28,6,paid_search,124.21,high_value,5b034a1c60bc622d692570a8cc10531de2bf79c006fc632cdf3689f60350d53d
958,2024-04-29,6,paid_search,81.5,medium_value,6e74ee69f25cd33734397e52827153b255f161aee791b995262fc42cf421d729
959,2024-04-30,6,paid_search,81.66,medium_value,814ea16e3f242da9126468d3842ae824f93d04a47e7f07fd1ad764e9eae6478f
960,2024-04-30,6,paid_search,92.38,medium_value,f2cc17fd15ac929f8b3632261f2754f400086f7fc67e2825cbfac1566e6ae94f
961,2024-04-30,6,paid_search,44.82,low_value,a5df7bcfe6bfa5f7e2454fac2cdee113bdccc22d3b40ddc3b585dc545dd2a5ef
962,2024-04-30,6,paid_search,52.38,medium_value,f5dca098c4e539cc65888c8cc4aa4ee8cb2a6aa66e264e88b7a37dcb4ae14639
963,2024-05-01,6,paid_search,48.24,low_value,53e039286c42fb7b879f0798cbe7fbb17d9c1cf1acb3127c4dc7d4b0c6cc9ef4
964,2024-05-02,6,paid_search,96.36,medium_value,e9be027ef7d297e545ea0d992b7e5a39b2a1b6409f38ef58f9b46e3404fc7909
965,2024-05-02,6,paid_search,127.01,high_value,f0a3251aeec7442e50cdc1381808b6ef7da8347ff397a2788799ed629c88c5b0
966,2024-05-02,6,paid_search,100.04,high_value,98134d0ff6dd7413460d06265a3e54a999bd62ed0ade8a6de725a62b02a0cb7c
967,2024-05-03,6,paid_search,62.04,medium_value,036b4eddf9051f630d0289bb4fd23e53cab2977f80bfa99059cf8002fe734f68
968,2024-05-03,6,paid_search,69.34,medium_value,e77730b01e859572c83c3163f83d5ff2bca7c945985dff45ecb4da78225e4ff8
969,2024-05-03,6,paid_search,123.71,high_value,5668b96ddf2acde3ec787834da1c618280e94ffe5e9ebe7ae02b501b7fa8813e
970,2024-05-03,6,paid_search,86.4,medium_value,6089ea8a3460eb5ff699bf44a512786867a5032acde35e956c1cca8949b82595
971,2024-05-03,6,paid_search,43.33,low_value,48bb43b9be64b9e0c74962843620ec1d2e7112accc914d3c3119508e2152ec57
972,2024-05-03,6,paid_search,113.24,high_value,9c397694ec6b0a55bde4c077b3b002b6689a51e2711f97a33f638b957236c1ae
973,2024-05-03,6,paid_search,63.6,medium_value,0b2348866371ea9faabe248a1bb3189cf3c9ea98cc7b090195fc3d6847d3e24a
974,2024-05-04,6,paid_search,50.41,medium_value,5d45e6ee4b8319ad57f4255a667af7dda2086966d846ba364f021fed4f816341
975,2024-05-04,6,paid_search,99.76,medium_value,5b2efb22334ec8ac372076e94621072b04b550e16ba6dbfbd90cd00223586be1
976,2024-05-05,6,paid_search,112.29,high_value,d8cca408ba43157879e6cb0d30a1c2862c8e8a8b0883a2570772f8769f6152d4
977,2024-05-05,6,paid_search,48.96,low_value,1a5ab1a3fcfffdfbad7362c3dea0554ef6d11871c6ac02ef41bdafc15e8dbd5c
978,2024-05-05,6,paid_search,121.67,high_value,ce02e7d143b8fded3dffe1e824483de2f3afa7e71979cc646c2aa173d55ed3f4
979,2024-05-05,6,paid_search,83.01,medium_value,7c0eee47fce904023a8806802cbe5d51c5dfb31e8541c7e31e9965091931dfbf
980,2024-05-06,6,paid_search,72.55,medium_value,794787b21652e3cbddecd84fe37fb9b154ed6280a732dcf9b27fc2fa4dfd12e9
981,2024-05-06,6,paid_search,118.52,high_value,41bcc5558e4db8d7c59ce3101dd83a2b193e1b374b52bda87dce7bbf3071bf2d
982,2024-05-06,6,paid_search,65.37,medium_value,e6fc97c99d13eab6bcb8fcf3df04f8e94fd7395eb89d8b4a72163c50e69e8b5a
983,2024-05-06,6,paid_search,123.01,high_value,b752ec060c67d47cfcbbf29a27f0d8a003299df57f93dc71dfa11ebdd20bd48c
984,2024-05-06,6,paid_search,100.56,high_value,5b1bc013aa10b761d3f422a6fd3008f64237d066bfa41391bd7c49526b0e1216
985,2024-05-07,6,paid_search,119.84,high_value,79d3bd6e49d1b6c6af70515d9dca0734ccea3cdb588e2dda988a0158c7cf8efd
986,2024-05-07,6,paid_search,84.91,medium_value,0d38568fcdc9a87d19081a14d7e2bfe3bccc4f46aa4ed881bceb687bd3dbc1f0
987,2024-05-08,6,paid_search,59.47,medium_value,8a4ae97d23bca649a494c378abe75aa287d93bb24168e5e64611e1db430ef57d
988,2024-05-08,6,paid_search,105.01,high_value,5bb1107bc13a495aadadcc08a59676dc482267a907b1a073fe0103cb3994e928
989,2024-05-08,6,paid_search,116.68,high_value,cad7fb94cd177050ad43536ceec05fab078615636af3a1527f965e59459adcbd
990,2024-05-08,6,paid_search,60.08,medium_value,daf66f0106742909553a76c98d963781902f2a4966eb19cd71c4d94e2e843ad1
991,2024-05-08,6,paid_search,59.74,medium_value,8021894c7e1f37a1c3c9999915e7671d7bb7625919d2514ad1f4208af5d63772
992,2024-05-08,6,paid_search,63.72,medium_value,8b41a7f745272b6f23a2dda12cb0e3b3cd66a7b8ee2bce6e4d02ca0818e5a756
993,2024-05-08,6,paid_search,95.08,medium_value,9ed012522b890cfb6ba9389848396f80e9096fea847120a60e7ac19a69225f94
994,2024-05-09,6,paid_search,55.76,medium_value,4c4ca4bdef5491f4d5f1df9041e5078e9e3c98ba8f7f2d6460cd005103b4ae97
995,2024-05-09,6,paid_search,51.57,medium_value,5c99ac008d6e86b88713b77e2bd6263467d83ea57bdb117282b282a1ab41c6ef
996,2024-05-09,6,paid_search,120.72,high_value,5b1b308c3fdadcdaf58775e36ad19e83f1cc80ba06055a478615b909526052c1
997,2024-05-10,6,paid_search,99.94,medium_value,e6c05a091dc93d2dc02484f110d3e002d45c2bb3ca835559f93a36cc94cd3d01
998,2024-05-10,6,paid_search,98.89,medium_value,eeee89bb6937976b090d189898b59a2ca6e687979466e3bc78c8eb3e9d27f43f
999,2024-05-10,6,paid_search,94.68,medium_value,65b4ba0cf59450babef010e0fbfcf5ea27323e2f9022d4c80d3ac19fc6cf3c95
1000,2024-05-10,6,paid_search,107.46,high_value,8531f3a2b61823841a3204272e60b08441c2be60fa4d81eeacda0b73cbac9ffa
1001,2024-05-10,6,paid_search,88.53,medium_value,37803686ae3109a726d0f764f66545a4d14ae104275f1e3d456bbf14dd09a883
1002,2024-05-10,6,paid_search,46.09,low_value,2c0f9e68eb39f6b390af2fe987d6a7ab151b3583530a46f886aa05e2680b9539
1003,2024-05-10,6,paid_search,83.49,medium_value,d42e362ea35aa619d185c4c2bee4858e436ab6d8cc2fabc06e5ea91dba69fa20
1004,2024-05-11,6,paid_search,95.26,medium_value,172fb4d71eea110c4249450324cca8b0075d0f61d047dd8e00155c432c0ef58f
1005,2024-05-11,6,paid_search,84.35,medium_value,e4cf4709875ae36f689212f9ece08c50b8c7d7daa986989cb81fdf38c8a0e564
1006,2024-05-11,6,paid_search,126.26,high_value,6c0bd476e2aa3f453f24c07c51c4439123994f402f5ac84d10a935314364dd33
1007,2024-05-11,6,paid_search,118.74,high_value,abeab2e86c73f3104d3822790786a8ab53a2d117650ee1a3548e8bdfdf4ba0ef
1008,2024-05-12,6,paid_search,116.35,high_value,784bedf60c66373fced1032204b920e4ef8505c68f4cafbef56928e08d541373
1009,2024-05-13,6,paid_search,84.22,medium_value,21e8eb8d658e3c7bc31c406e39809b73e24b95b4fe9bd047549ed73c5a25bec5
1010,2024-05-13,6,paid_search,126.17,high_value,9116b7db52be5df4aa99121ee26fbb7ead76190de3d6cc7f2769c5f3d231f29d
1011,2024-05-13,6,paid_search,120.36,high_value,c076b0e003abba51ddadfcdbfc0a0662a112cf1e0b8ff914a191f80d830c5157
1012,2024-05-14,6,paid_search,66.32,medium_value,2e8ec041067d911cdd226075722aeee1822aa60e8750fb5ef789c0d01b38f4a5
1013,2024-05-14,6,paid_search,61.38,medium_value,b34c3220d7b088dcc5bcd6823128b02a67c8cb14fa51ef78c64a2228f9ced74c
1014,2024-05-14,6,paid_search,91.52,medium_value,69c5acba8e009cd7d191462e5c68d921cab8c23bc6bc9960afaffef1748afa64
1015,2024-05-15,6,paid_search,47.1,low_value,824c5a5368634b980eaeeb079e82aaf246d9153fac66ac0b9d332d2f0ec8a27a
1016,2024-05-15,6,paid_search,110.44,high_value,e5ad59aca396f5bffa204b68a40d53c180e92d0c9677b247303ca4ba08cdd85d
1017,2024-05-16,6,paid_search,83.16,medium_value,ff3000b62b7a3e5e43039e89f606a326268c19f6d9ae867fb88a9c2c8c6005df
1018,2024-05-16,6,paid_search,88.47,medium_value,b5125fa02f5e25ebe1bc8378d09737f9084a8073b375f75c47d3a1c49649f57b
1019,2024-05-16,6,paid_search,85.21,medium_value,23ba5d83b53eb8a8a262a609ea472297c4ce24261735344f8f2ea9b7ce7e52bb
1020,2024-05-16,6,paid_search,75.97,medium_value,b11f097aac45d218465b5ab630c460ed1c6648138c593185d68233133a3cb777
1021,2024-05-17,6,paid_search,100.84,high_value,a9590ccaf8b1b620f6e3546766fdce7b583b5e7eb8362656cb750a2cd2fe9572
1022,2024-05-17,6,paid_search,57.36,medium_value,4206275f7e034a50dd0049c006ed7b1f0a67d8ae9a583e3039191b2de1768ec7
1023,2024-05-17,6,paid_search,125.5,high_value,16a93a8d28282359122637b710d4656a5f8f7352aaa7ff2d2a565b910b259d94
1024,2024-05-18,6,paid_search,101.85,high_value,823a15861ad3138b4929166e8ec29ff9b7812e622ffbb93a44c17032bdf8499e
1025,2024-05-18,6,paid_search,81.61,medium_value,cbbddd7bc393d33a19f38d8de322a0a7063d0d18cd2047b82d433aada65e27cb
1026,2024-05-19,6,paid_search,101.08,high_value,ef1ca23c5972de255f8378270601c61d80ae9b7cc79958c76655ea41ed127213
1027,2024-05-19,6,paid_search,43.5,low_value,f7f378b9d04fb447f9bba9996a6cbe49f7ad1be0ed891bfd4c48b03d9b81523b
1028,2024-05-20,6,paid_search,60.41,medium_value,9f8b8e3329b3b38a95eb6a36d9ec84eb54e2af2392d926994a58893b4fd42cfe
1029,2024-05-20,6,paid_search,91.89,medium_value,58ed11d84f675631faa59e313e4f3029085b16f34a8824c6016cfb393dfbb7b3
1030,2024-05-20,6,paid_search,70.16,medium_value,80bcb72bae20fb4dc803fbfbf092719e02a0555c361d06f61048d2459cc1dc9b
1031,2024-05-21,6,paid_search,94.59,medium_value,2131a3c2acb9e2bef7a73ebbb31d684a3ca967735a215b847503117f50c7a9f5
1032,2024-05-22,6,paid_search,64.57,medium_value,bf3041c2ad4ba76496d9602587031d34fc30ab9427455d643e34c0fd62dd7688
1033,2024-05-22,6,paid_search,89.13,medium_value,d4783b054ce1229c67b222709566f85449955f404a1eb492426efc22b1c099ce
1034,2024-05-22,6,paid_search,62.66,medium_value,79e42943842c7678fdae5cbdfcf5288476b59dac34b6f1a81b59f15ac70cea94
1035,2024-05-22,6,paid_search,82.56,medium_value,e06748b52b08ef3575602741c443c24663e80cd2aac74770f98a856668056fe6
1036,2024-05-23,6,paid_search,94.61,medium_value,0222d8a19496e4c0eea7f23853986657cd12f275cad50a7b1e5549c67f95c132
1037,2024-05-23,6,paid_search,73.6,medium_value,7971c34297773b9b462f1678d1a5ee0606750b05e102e7e66637b1a15edd33e9
1038,2024-05-23,6,paid_search,84.9,medium_value,b7f929ec683a942e8c0e7d9323c80a0dc6c5b5b6678658250fe575131d067277
1039,2024-05-23,6,paid_search,60.4,medium_value,c5413502a53d625fca56ff90afaf1db63fc6a5a393468c8625854754c8e7dd59
1040,2024-05-23,6,paid_search,102.06,high_value,0ac86f60b9ff5719ec0f0f04a4b9322219d7abc5d51b5cd4170c0a80637254e0
1041,2024-05-24,6,paid_search,74.15,medium_value,d6ff9151dd3a930c2780e4aa673be14476fb1d1c809b1fbbd3499a25fb4b87c0
1042,2024-05-24,6,paid_search,115.12,high_value,34f2de9061eb24e4c413df27410d56c7d035d0eb6e19a7015ace76116d69629a
1043,2024-05-24,6,paid_search,66.27,medium_value,b992472e7d47c7fc6dc8edc17dbc9f89b5db28d75cfe83279b1dae3fc2a63269
1044,2024-05-24,6,paid_search,57.79,medium_value,6e0b6c685f7bc0e42d6a0734f7745160cfcb914bb48c41d99444c7b02209c181
1045,2024-05-24,6,paid_search,53.65,medium_value,e29c143005f323be1f68302b1559c9a6f51b0d8ec9cf67a27451807b3d176736
1046,2024-05-25,6,paid_search,91.45,medium_value,31427e82a72b679d17da2664201478fda3a19e363deb675659c7f6451c3b8537
1047,2024-05-25,6,paid_search,61.93,medium_value,fc31291162fd17fac1995fe0628cefd09f9517bda7d43276ef6739ef6e2a4162
1048,2024-05-25,6,paid_search,50.99,medium_value,a63b0a9e0ccec6aebeccc4bd4900ddc1dcd3f5eb334315e4dd742794821bfce8
1049,2024-05-25,6,paid_search,65.45,medium_value,17de42e107e3c81200b04a6329591fd093bdbfd6d0a4f19c6d4c18a88dab3f4a
1050,2024-05-26,6,paid_search,62.54,medium_value,438d5584887ebd609c007b60274c285ab80320920bb580aa515ac9df146314e8
1051,2024-05-26,6,paid_search,79.24,medium_value,7f5bf31efbb0ab98acdc98d6bcfab342381220e7f2df7605d5c0718ca124f0c2
1052,2024-05-26,6,paid_search,74.88,medium_value,fcf2102aea97e15bd20f125dbd83d4cad70d35be71d4ebbc1b09d09b49dabfd0
1053,2024-05-27,6,paid_search,54.9,medium_value,d0ff3d8a7b0dac2fc5e238a07b8fda71adddfda11cc17ad8750af173d3833aa8
1054,2024-05-27,6,paid_search,124.03,high_value,6e0b6b9ff2bd39feb767c0208e6af6a93dfc8745fcc311e26a065b37e0f9fdce
1055,2024-05-27,6,paid_search,55.21,medium_value,893a315d4d3a8b684dd0b43bab6c940c175067d5ca4e402ddfcd66d9ca5f51c4
1056,2024-05-27,6,paid_search,110.98,high_value,98980e64432ad1b005f781c52ae40976a748080bbc7b447ae2a4338f137b65d4
1057,2024-05-27,6,paid_search,57.51,medium_value,c635a302266d32d1e726f350d9b1c1f602d15b8182b5c5a0a3c23d079c169cfd
1058,2024-05-27,6,paid_search,84.97,medium_value,22c5082e46d3ee50c77dac9d934532602a289ea0160c90443621283199ac8bf3
1059,2024-05-27,6,paid_search,127.12,high_value,d2ee5ef82e778eeca7cbd0d8a8ff5fd54bd4699cfc6bbeafc2e2d16d9dd1dbed
1060,2024-05-28,6,paid_search,114.7,high_value,d8c9667834320dc1fd9106384b67791e2442637682a69810e2a4e0a6ccb6bc60
1061,2024-05-29,6,paid_search,86.45,medium_value,399678755b1ed93d0a21ff1d676241b8c9fd1453430c30e6006555a0959b483e
1062,2024-05-29,6,paid_search,103.75,high_value,c8e132b7411d724154c22535a2f49dcb7a7bd905ac4a4e1946d304e9a8ec66df
1063,2024-05-29,6,paid_search,109.25,high_value,dbaa0f9fd5831d6b6eb544561f4c08cdb5f74d3bac2f065ecd38d4d4cd38bfab
1064,2024-05-29,6,paid_search,68.0,medium_value,d0995987eb96aea780c9aea79ae156d696268c467787da1e29c374a3a018b8ed
1065,2024-05-30,6,paid_search,90.28,medium_value,d427a9b28d01602a412994bfc4812ef9b4f0cbd032dd316cb6f3d6fa66dbfdce
1066,2024-05-30,6,paid_search,90.77,medium_value,63f576381a93960d7dfb4004f608fce4dfff46979cf4baf1d8ed034e7ebed31b
1067,2024-05-30,6,paid_search,76.36,medium_value,5f65a369ce15cd9876c09e76a6db3bcb573c60d0332411738f39b17beff7099c
1068,2024-05-30,6,paid_search,101.2,high_value,35a2c99dc7e6103201a8a3b9aa4e354c7c7dbff87f4b3cca1b407ded9cdaceb5
1069,2024-05-30,6,paid_search,47.6,low_value,7c10b9ba2749fcc64b46af2864c7393ac88e42ee45393380c8cae20012be489c
1070,2024-05-30,6,paid_search,111.67,high_value,91e473b26e81f38573ee20d37700ff426dc574c6d78d57e610b0b2eab4b20df6
1071,2024-05-31,6,paid_search,83.01,medium_value,e4a346633c995ba4e8a086940c527b9984c0ed6ce97dffe41424d901acb8d5be
1072,2024-05-31,6,paid_search,96.04,medium_value,f1a8d2b81d1180d2955da9d6148497f8d355f9d86c58fba46b36a9b2a8afa648
1073,2024-05-31,6,paid_search,80.74,medium_value,8ac3dcf3e7b6fcf9a01e90d3be701fdb0709af4469758ae0bceaa38c7e74394e
1074,2024-06-01,6,paid_search,70.95,medium_value,357cbcb6da9f6c5ef0bd6b813f1ffcf9dacb2b0c16acefd83c1e69c095e6813f
1075,2024-06-01,6,paid_search,73.18,medium_value,1ee10c94cc9877fd81ad904b2932aed00b04638a5ebc8a498649712b6670db8a
1076,2024-06-01,6,paid_search,90.13,medium_value,a60fe1d9d80a9c7aad195a3fe2b15be682a82fab4c592c1da3e2f1fe537ecacc
1077,2024-06-02,6,paid_search,121.71,high_value,0680192ea4eab8c2c7573dd0f78e9bbe27fa020c9c87ed38e3714cacbeade650
1078,2024-06-02,6,paid_search,64.41,medium_value,61050220bd4f8642b254d9c77f47e1e1649965837e6feb7dd03d88130e52991d
1079,2024-06-02,6,paid_search,44.19,low_value,2b3dc3d581df67a1c313d27252cc7ba9a7a405fef3143fdd3c088e40ca1a140f
1080,2024-06-03,6,paid_search,52.81,medium_value,8d120e4ac90d306ada68232a2caa121242cf813f1309d71e1831d95853d637af
1081,2024-06-03,6,paid_search,116.23,high_value,fc0a7ea23d8326cd1aef08e026c2e5b2c841e0882ae7bc8dda3f1d959393196c
1082,2024-06-03,6,paid_search,124.36,high_value,0b1e261ec5dfaee518ba04e80e065c35b7443e2283529bb04c27a378d347aacc
1083,2024-06-04,6,paid_search,59.41,medium_value,46275b39627667fab9ceba7c3e5ebe357adc72414fb7fa6053766fb48e56a9f8
1084,2024-06-04,6,paid_search,91.45,medium_value,4406bdb4cf9172d8ebf730cfa16e68a7d10f9a0505fed567f57f1f80d7883b5e
1085,2024-04-20,7,social,74.69,medium_value,d0993165c9b6ba2b2ed9ee8d6ec9b5204e0f0606e648ec3381fcff9340530140
1086,2024-04-20,7,social,43.85,low_value,41afcd112acf247fbdb4e35f5d1e6fce496cb354dcbddf2dafd02147987f67df
1087,2024-04-21,7,social,83.22,medium_value,3d3fcea783df0b61d7ff3c92c536668a8d76cfe381854a68406d9d3df62f2a85
1088,2024-04-21,7,social,55.58,medium_value,cacef1bd7ef1f4422a5798f1f212cdb4b2ab811ec73c23243448ac2385b1617f
1089,2024-04-21,7,social,76.26,medium_value,d8044fac8d8ceebba36f07a4691142fac3931d94440d398b346bdb63994336c1
1090,2024-04-22,7,social,64.19,medium_value,b1c3f4d643ddf78828652305315ea76ff196fb8592acc70b0f9867d602db8a9b
1091,2024-04-22,7,social,80.37,medium_value,98f1422e296a4979644f36eb149d1906663a265035722f93c857009fdc260eb0
1092,2024-04-23,7,social,90.33,medium_value,d64cbc56654514f917cfd0b0cd7fb8b7057d7f755ce016da5b38c7a52c30987c
1093,2024-04-23,7,social,57.27,medium_value,dc766117e7e50a5100b63566a8bf7f8a66ec6ee5570e763dc82d0415632f04f0
1094,2024-04-23,7,social,51.12,medium_value,8c98314472498607ddda4533cb947ecd5de3473204a95501b81ef11bc46f09e0
1095,2024-04-23,7,social,73.56,medium_value,da9744ff6b4ffa17d69c679d3a9fd206ced8df56433a6b80deba7925edac7669
1096,2024-04-24,7,social,41.92,low_value,536b104dd31ce3b011b4e2c351413bb49c2f0eafe2fc6fe484817757ad5fa005
1097,2024-04-24,7,social,43.39,low_value,2366d178ac745653d430b45fc626b1875a54f97c5af3ee59ff15cba079142786
1098,2024-04-24,7,social,85.0,medium_value,d44e1fea18b36b3df51c400c711310baa4f597b755837da23fa2c590403e13d4
1099,2024-04-24,7,social,54.43,medium_value,f9be9f1659445752ef5a8c2471df75d168fe3d287f02024b42b41cb5e06c528f
1100,2024-04-24,7,social,73.53,medium_value,c278ee220174770ceba9cb59b7423725fce52c5ab34c1330de55f9ca37fe1eb6
1101,2024-04-25,7,social,69.66,medium_value,bde7e1822ee5d7c22b67e4518a949aed0d19b32ddd971df57e3951753aeea272
1102,2024-04-26,7,social,87.68,medium_value,7c620a68daec6b4c63e6b05a4d133a4dc470ded90a3a619a8aa23a36f17bd517
1103,2024-04-26,7,social,37.14,low_value,e52ed7338358f8b33a1e1ae12c10338f83c529e5b1262cf08f1db8294b1aee18
1104,2024-04-26,7,social,43.03,low_value,91a703a29096df8b96cdb415763401a3e2f8d9f52fef1c3c48198d92e78fce0e
1105,2024-04-26,7,social,47.33,low_value,f77a8f4c6b57e83edeead4c118a5a02ea25698d6a567355e810f6e23500a1147
1106,2024-04-26,7,social,53.1,medium_value,66a1474dc980d3ed538c4512dabfde9b015741cc1e7fc99a245e277ddef90cd1
1107,2024-04-27,7,social,51.44,medium_value,9875bfde4e6ef15867687c3dff843ed7610074a0006b2d851d1de848edad6841
1108,2024-04-27,7,social,49.89,low_value,143668e2ede3a167e26797c6e7c0aad0fe57fd29733c5570948db4869b44ad07
1109,2024-04-27,7,social,74.4,medium_value,76debd1610f91b4739c39af86e654edea6c55dc4f236f56dfef3ba11bcd59c1b
