customer_id,acquisition_date,campaign_id,channel,first_order_value,customer_segment,email_hash,created_at
168,2024-02-24,2,social,97.21,medium_value,1f4fd7bfa363086d47c4ba2742c6a9b1d33ccae3d24965d482b17d997b9bc7db,2026-01-01T19:41:23.03092
169,2024-02-24,2,social,54.78,medium_value,7f1da5c7d41849a59a730b7c35c13f735431a56507081618d059ba37dd895661,2026-01-01T19:41:23.03092
170,2024-02-24,2,social,91.09,medium_value,59860d23cb231a6d92f559172974ff026a922748bb8333f2db16dd55e5445a2c,2026-01-01T19:41:23.03092
171,2024-02-24,2,social,55.85,medium_value,9de439c8f4815a83a4ea55009b730e56e69201aaeb6aa17fe79560b2b88399cb,2026-01-01T19:41:23.03092
172,2024-02-24,2,social,44.75,low_value,bb546de922995dadca841d5a996e04c31abcd2ee81af949f6c8cbf26ee8b9e20,2026-01-01T19:41:23.03092
173,2024-02-24,2,social,94.13,medium_value,42068e5abdc64fb4c174a373d985437d092e863967b10cc36df508bfa65b5d6f,2026-01-01T19:41:23.03092
174,2024-02-25,2,social,92.18,medium_value,933705261345ff50083ce31f2ed1cbe99498fb33d0c5d1ab816a41125d81eabf,2026-01-01T19:41:23.03092
175,2024-02-26,2,social,58.72,medium_value,b7f16588a5f42d8d0a49518542820741d087549ec2f4281e0458bc2be7478013,2026-01-01T19:41:23.03092
176,2024-02-26,2,social,47.35,low_value,256a4a17a438afa5132f073e8040ae86ca07793a3860095ff998769a15685016,2026-01-01T19:41:23.03092
177,2024-02-26,2,social,79.77,medium_value,5459c3b1e7a1e60b857026e9a2d5e8b17391a07bbb6f211846017e93640f9011,2026-01-01T19:41:23.03092
178,2024-02-27,2,social,41.03,low_value,082d4d4d4307fdf098e9cffd3a922768d9faf7bf874004d32ee8f342380a5bb9,2026-01-01T19:41:23.03092
179,2024-02-27,2,social,80.21,medium_value,6dc75c1fb9d83039cea205ffe33579df453dd7343757a5c57497ff51105ac6c3,2026-01-01T19:41:23.03092
180,2024-02-27,2,social,70.83,medium_value,749f9a6c7bfe2d1a174c1b55d6defe73b1a15f484a02510f9168991930a6f815,2026-01-01T19:41:23.03092
181,2024-02-27,2,social,43.48,low_value,774c92c56a1e1841d50b001c188804cc8afee6b5da9d50c02faf42c89a328e77,2026-01-01T19:41:23.03092
182,2024-02-27,2,social,56.33,medium_value,e44ddf4df13554adec064659eac534ef8cbd06748f5f863cde99f6084ac13053,2026-01-01T19:41:23.03092
183,2024-02-27,2,social,74.79,medium_value,a9bfb9123c451afcb30ba9f7f26f8598155418d7261accfc2c61e4f87ed92e10,2026-01-01T19:41:23.03092
184,2024-02-27,2,social,34.93,low_value,e4231ff430496460137d6a4f9887f7dea2955c4a883b2af6256f24106419888c,2026-01-01T19:41:23.03092
185,2024-02-27,2,social,89.48,medium_value,bdf1bf8e264dd95c097da3b0062a8bb533acc0bd069e729ee6cac7a57e24f473,2026-01-01T19:41:23.03092
186,2024-02-27,2,social,49.13,low_value,ac1a3848c64ae5ee37a8fee393321d2d0895e1210b2a20a926b23ba44ac836be,2026-01-01T19:41:23.03092
187,2024-02-28,2,social,67.26,medium_value,f71ce255527b224297a3a460f244a98c78469c5177d62f6c73f3b100bdee8912,2026-01-01T19:41:23.03092
188,2024-02-28,2,social,35.66,low_value,34647d6beb47dccadb9c617d2b62f06e12b4e7c657cd23e771b973b8d24eb894,2026-01-01T19:41:23.03092
189,2024-02-28,2,social,97.15,medium_value,c8e5a538170ae27d96f89826f321564da47b2514b4d0a829d3eff34ae07f3b0a,2026-01-01T19:41:23.03092
190,2024-02-28,2,social,75.53,medium_value,196d66717d4a495baba12906d196c0869639a02dc952624e20648ec2a2ead7a6,2026-01-01T19:41:23.03092
191,2024-02-29,2,social,74.98,medium_value,e249130944bfe4cc5008260dc3c0a165d73a5346d28d83f257067c26fdb6c895,2026-01-01T19:41:23.03092
192,2024-02-29,2,social,33.78,low_value,c50d59399850c1c0cd299f17187cc957019b79f20e6bb00ca95f25d3543d8b25,2026-01-01T19:41:23.03092
193,2024-02-29,2,social,77.33,medium_value,eca01cb467cab78fc93e6ae926e9592d2132adea20c351692138be996afdacd6,2026-01-01T19:41:23.03092
194,2024-02-29,2,social,59.59,medium_value,92e2cebdafd5b174be748930da017db1d3e482ea78d469e9619a02dfb0d9959b,2026-01-01T19:41:23.03092
195,2024-02-29,2,social,57.22,medium_value,a02b51c855d5f98ba8940b63d0116f925bf868643fef89d46fd7481046fec069,2026-01-01T19:41:23.03092
196,2024-02-29,2,social,68.07,medium_value,3f35cacab63510ad7af60e638e656f64e7b51af00001e1a59ee9ff8f89947221,2026-01-01T19:41:23.03092
197,2024-02-29,2,social,63.34,medium_value,f604199b92571048c18672ebf29919dd67965cfb6da5f77c8e8ac9a9a00acc99,2026-01-01T19:41:23.03092
198,2024-02-29,2,social,42.45,low_value,c717485159a86e6542b58973a551d9e60d00ce35cab2b4b31a81e1eb863f8725,2026-01-01T19:41:23.03092
199,2024-02-29,2,social,77.69,medium_value,d19d1d780a5aad14c60bddc29ca151e5873fdba2a8cf9ef01375ff16d3c07455,2026-01-01T19:41:23.03092
200,2024-03-01,2,social,73.47,medium_value,cb0c82b501d291636c27f0a394f7666ec1a00675904075c7ec682d4702347ce2,2026-01-01T19:41:23.03092
201,2024-03-01,2,social,52.07,medium_value,71ac849f60559509669fed68179cc3d27b1ecab7158586c42a9d1eb255908eea,2026-01-01T19:41:23.03092
202,2024-03-01,2,social,75.51,medium_value,bee6180916b4e875a5d682f4ad6074bd587fcede516a3829ba3a2bf62f3768de,2026-01-01T19:41:23.03092
203,2024-03-01,2,social,75.56,medium_value,84b75df768bb1baf221712265e19a4e7962740cbda60900b60d2b2f41301dc33,2026-01-01T19:41:23.03092
204,2024-03-01,2,social,50.05,medium_value,303cc869df6a977e20e8b1a44fb4e3f7b1b9c20dadac2b33b87bfcf557de5e04,2026-01-01T19:41:23.03092
205,2024-03-01,2,social,71.87,medium_value,0ffb3e91da888495d997722fe14dc97e865d90e7d2e73253d0fb3555a8e8db00,2026-01-01T19:41:23.03092
206,2024-03-02,2,social,41.42,low_value,b62dcd469a4783909a24058710af8202091965be27129180ca4b5d0eb9d8c74b,2026-01-01T19:41:23.03092
207,2024-03-02,2,social,86.49,medium_value,754e79f42c7629225aeec01ce68b6f42d5b3b42d061b408d185f31ca7fc35ece,2026-01-01T19:41:23.03092
208,2024-03-02,2,social,39.32,low_value,b91b59bb2a213f029b403eee2f3c8f9af6d9fe47949c067681fd172263d59faa,2026-01-01T19:41:23.03092
209,2024-03-02,2,social,79.22,medium_value,8c23ea27b2ed1f2d67c2cbf5e87b9898ea28193185ca4edfaad11f097301a004,2026-01-01T19:41:23.03092
210,2024-03-03,2,social,40.15,low_value,60b021f41856781972c2888e47a25f2d4181b679494f96842fedbb6e9c05d62d,2026-01-01T19:41:23.03092
211,2024-03-03,2,social,39.91,low_value,d0622cd9260a2297b1724683af7cd3edbe11944946c4ee3a24da4c80e3a4a240,2026-01-01T19:41:23.03092
212,2024-03-03,2,social,39.41,low_value,4667da3a21c74000120cfa2cd24bc4e702c0eee6f275cf126b11abd722d910b7,2026-01-01T19:41:23.03092
213,2024-03-03,2,social,45.41,low_value,ea3ddf4421c357620f615d08a48936a284e0a76ad335651b95db11c8dc868338,2026-01-01T19:41:23.03092
214,2024-03-03,2,social,45.48,low_value,5434274dd0d4416e7c1922d4a37a1e27ddb0c51626ca06940dac652e37cb9ff6,2026-01-01T19:41:23.03092
215,2024-03-03,2,social,49.59,low_value,1d811ad7abacc157c169a1598287095d5576c9e675e0ea5503a80d42862172db,2026-01-01T19:41:23.03092
216,2024-03-04,2,social,66.5,medium_value,a4e5d4010fbd01b9e4cec7d18175bdde4a1f07dbb865e86ffa36dfd2d2d736c5,2026-01-01T19:41:23.03092
217,2024-03-04,2,social,45.61,low_value,bf8aeaae1c1473d9dfa7c324da01f2dc89d6f3f3186d492307668497911ca1a4,2026-01-01T19:41:23.03092
218,2024-03-04,2,social,78.22,medium_value,9b663dea6b5c145200ddc0b138a61ee8398dde09225dee4844823bb014c16c74,2026-01-01T19:41:23.03092
219,2024-03-04,2,social,51.7,medium_value,8b552e62f43d40b04a5abc5ed7a4b3cf7438fb20fb1eccd305d6a7047e63252f,2026-01-01T19:41:23.03092
220,2024-03-04,2,social,35.06,low_value,bceef1767e0cfcdcf5815e3e853fdc92725f9f8cd62c72e06f05acc7a101c217,2026-01-01T19:41:23.03092
221,2024-03-04,2,social,64.76,medium_value,58f7cb623185d4f7f4f19a0b833d4d8980920e207c3100111faaf3a0072b9870,2026-01-01T19:41:23.03092
222,2024-03-04,2,social,46.0,low_value,79e6acae6d5f59df537b1eecebe583f90261e837882b523a2c628c0deb023736,2026-01-01T19:41:23.03092
223,2024-03-05,2,social,93.15,medium_value,68292edb3bacd1a04024d381dd3d36b639ae06299f9aaf1f6c398e8beca41c47,2026-01-01T19:41:23.03092
224,2024-03-05,2,social,53.99,medium_value,846bb2e102314cb51a31cbb6e0245a8c66826918920f0c4d153ebf598d7508eb,2026-01-01T19:41:23.03092
225,2024-03-06,2,social,32.68,low_value,35f18ca9a35058d2cee6cf5ea850c964ef6572a34df5a5535bc575c04931ae5c,2026-01-01T19:41:23.03092
226,2024-03-06,2,social,76.16,medium_value,ac57075f4239216c947a2bc32075d7ff848b38e4407481bb69da0ccab6d1eadb,2026-01-01T19:41:23.03092
227,2024-03-07,2,social,91.45,medium_value,5d6cf2bfdf72231e97ccbc4c6513346965ab0127a7b6e9063d146bdbe5fc95d4,2026-01-01T19:41:23.03092
228,2024-03-07,2,social,86.79,medium_value,1bc139701989b9bd4bb8f97e38693d6f7b16c17b71cefdaef73dd88147818ac4,2026-01-01T19:41:23.03092
229,2024-03-07,2,social,75.99,medium_value,fd2eadecaf3714a3492669b5e5d9e8f993e97705c23a0ea92c95e071db934f4f,2026-01-01T19:41:23.03092
230,2024-03-08,2,social,42.19,low_value,e94c381fea2e1f94f5c84e405cadd9241c653d86d644fd61a3964df380370c7e,2026-01-01T19:41:23.03092
231,2024-03-08,2,social,38.36,low_value,205cbf01e9ca00022b3099338fda76734d63cab4fb678eda13cc0a58ba160333,2026-01-01T19:41:23.03092
232,2024-03-08,2,social,65.76,medium_value,224e607a6d35cc8e788b73acf4c61f6f80fa1fdf3d9d319dd84ba615d49700a1,2026-01-01T19:41:23.03092
233,2024-03-08,2,social,79.53,medium_value,31e0f7fa753f761fa710d64e59d84e8e6400e3a763152903ca99ba72ad8da672,2026-01-01T19:41:23.03092
234,2024-03-08,2,social,39.08,low_value,8916f5d94bbd4eb754d94b36f3f845ffad0aa5d23741b88e1601ee27a3a86b80,2026-01-01T19:41:23.03092
235,2024-03-08,2,social,49.13,low_value,28df3e7db3725b7e25d937a47f51f16d72d3f72a4766d39297fb46717d7cee12,2026-01-01T19:41:23.03092
236,2024-03-08,2,social,47.53,low_value,3176b11be8c2bb3cc5e43a35bbaa6bb28624c18d4af80e6910e86ea231886834,2026-01-01T19:41:23.03092
237,2024-03-09,2,social,96.76,medium_value,598ca98aefcfaca548372b2b1b2f09e5e0820b3a08b4021a567ac91bec399659,2026-01-01T19:41:23.03092
238,2024-03-09,2,social,51.74,medium_value,e159482940e0e8ce4478707ba8819df761a0e133af2578c94373f4dd990943ff,2026-01-01T19:41:23.03092
239,2024-03-09,2,social,62.68,medium_value,678bdc5e55f16d84fc003a1dd8835c49cf2696f3ec4591226cf5acb766aa561d,2026-01-01T19:41:23.03092
240,2024-03-09,2,social,38.99,low_value,59d151c87b84b45d0d08a0aa3eff9afa4c3e4604187900b23ee7f4b3451e8c87,2026-01-01T19:41:23.03092
241,2024-03-10,2,social,43.86,low_value,ccaa989e1369e98eea37308befaaebfea754dc07c45dd40b25789ff7376e53fe,2026-01-01T19:41:23.03092
242,2024-03-10,2,social,35.06,low_value,f8dae4877ddacd6c2ad512fdccd360de7fbabbe2cb306b79f0be3fedc4f0908c,2026-01-01T19:41:23.03092
243,2024-03-10,2,social,51.39,medium_value,bcb0630c28351a367417a20ac8d0d8238d0561b5afdfe4e66d690701f3e6db96,2026-01-01T19:41:23.03092
244,2024-03-11,2,social,84.6,medium_value,fd91b066df769dad37dd93cabd110b3d2900adf10464a6b14ac02d26d6d6ed6e,2026-01-01T19:41:23.03092
245,2024-03-11,2,social,52.83,medium_value,3f46a0a0cad70f1f29a48f1beeb6ae8eb5f6f20f0f93675ad76bbe631250ed98,2026-01-01T19:41:23.03092
246,2024-03-11,2,social,80.51,medium_value,0ef80d670e2761e54fc9afdab29f59e978d9e4ac770e4161a48979adc8649b15,2026-01-01T19:41:23.03092
247,2024-03-11,2,social,38.67,low_value,3978446692e2e1c98b931918b7c0bab77952fa0fdb22866165dde5a16f5b71cb,2026-01-01T19:41:23.03092
248,2024-03-11,2,social,81.78,medium_value,65bae0013fcafcb95542ed82de9c551be9930384b922704a5816cb158c08cce2,2026-01-01T19:41:23.03092
249,2024-03-11,2,social,35.48,low_value,47a7e5ad3e02dca2f40a6b6832c1829e97218fb3f05cb83c966c854bfef8bff8,2026-01-01T19:41:23.03092
250,2024-03-11,2,social,87.88,medium_value,2539c62140e2dade7bd77b21f6a208ab5f90c6a9fb44fd7b2e19c1f5879fc980,2026-01-01T19:41:23.03092
251,2024-03-11,2,social,75.62,medium_value,c2a8fd256545cc2be83a6864519ed6c8dde6b3a466b7f6ab242ff6c8091b9ea3,2026-01-01T19:41:23.03092
252,2024-03-11,2,social,43.58,low_value,d5dd2f2cdb6c181ce6e916b92a019ebddb8ad7b947aaa9e8093add88825e4013,2026-01-01T19:41:23.03092
253,2024-03-12,2,social,55.74,medium_value,81b0b7bb441143a892401e5cd14f8bb66bdbdd5810247789371f1761c7d72c99,2026-01-01T19:41:23.03092
254,2024-03-12,2,social,60.95,medium_value,0bab86db35ffa423b5628a386f4f56732d969555e767a070269c8162d1cce77b,2026-01-01T19:41:23.03092
255,2024-03-12,2,social,72.92,medium_value,f303d931a96de3172e9cd9d6f843e43483cc734b7849797cbb190cbcd09e5395,2026-01-01T19:41:23.03092
256,2024-03-12,2,social,89.6,medium_value,a2239668bff5d98deff80a498825e19f1ce7e601e87eb08081d45bfeca077a14,2026-01-01T19:41:23.03092
257,2024-03-13,2,social,38.54,low_value,589a92a37e92fd85baa88abfc675278faaccbaeef2e7933675d5b662023e5aef,2026-01-01T19:41:23.03092
258,2024-03-14,2,social,85.47,medium_value,72d603255e9ae9db003565c70fda4556ea8f837e2d5d1287f5eb0a8b5cabc36f,2026-01-01T19:41:23.03092
259,2024-03-14,2,social,44.39,low_value,9974db6a3ef1803b6b41c3a2f89a3c28b29d7ace6b02ed44f8e13ef872cd527f,2026-01-01T19:41:23.03092
260,2024-03-14,2,social,58.55,medium_value,0f37b10d8d079f20418b569000d424788d6caf1edeceb4ab58b35964c24f0d62,2026-01-01T19:41:23.03092
261,2024-03-14,2,social,95.05,medium_value,961d82c2aa2b4256760fa740dca9faedcc50fe67adfad0d27d050f911955f126,2026-01-01T19:41:23.03092
262,2024-03-14,2,social,50.17,medium_value,5447cc778e8f00062f66c76a9dac1ed5405e291c35956a1405d712649af79e87,2026-01-01T19:41:23.03092
263,2024-03-14,2,social,57.57,medium_value,a2c92276509b51fb1f468ec523da32089ebc3632f9c9f9c637e0841090ccdea1,2026-01-01T19:41:23.03092
264,2024-03-15,2,social,87.79,medium_value,dae248f7b1054da50f21aee91275cc24968057ff6d39f7955bfca61cba993a1d,2026-01-01T19:41:23.03092
265,2024-03-15,2,social,84.49,medium_value,a671160b5af8b1997b9085c02852cf48dff175828aa9a6322089cee415d298b0,2026-01-01T19:41:23.03092
266,2024-03-15,2,social,74.68,medium_value,b50ed7997766308ef4f3f95fe43fa75fc945c15fa9c1ee0522f463e15fe2d094,2026-01-01T19:41:23.03092
267,2024-03-15,2,social,84.3,medium_value,729a54f27e8226f38c994d0542e2700ed4409f46fdb480db965580b7da93aeb1,2026-01-01T19:41:23.03092
268,2024-03-15,2,social,39.85,low_value,d8d6262788deceeaa5ebedab1a27e0a4706d7e411a6e746f32ef1056d6391d7d,2026-01-01T19:41:23.03092
269,2024-03-15,2,social,77.75,medium_value,b17b7e504ee47f1054247e95988b692ca742ab1f95b3fe921be72156ccf58724,2026-01-01T19:41:23.03092
270,2024-03-15,2,social,36.31,low_value,16ec587d5c84b98a178f9e92d7ea2d88d1e56e55b6c0a0725bccde686c088157,2026-01-01T19:41:23.03092
271,2024-03-15,2,social,93.76,medium_value,29834963c1d890c4c1aebe257ea0fe2e607c531e68bb89f97909d184afe01f70,2026-01-01T19:41:23.03092
272,2024-03-16,2,social,42.86,low_value,4037a79edcf6265732a6c6de5a1566eb0a02fddfa08c6f6fd786d7779e7885ff,2026-01-01T19:41:23.03092
273,2024-03-16,2,social,59.54,medium_value,ea07f80adb3ef5737a2a532e3206be5b5f6c8cc46944452960983a21e2b3a6a3,2026-01-01T19:41:23.03092
274,2024-03-16,2,social,70.9,medium_value,1e8e117640a83a9b36aae25ee915f59d5953357403e4911b3632259086b616ac,2026-01-01T19:41:23.03092
275,2024-03-17,2,social,84.65,medium_value,c3ff60c9742d90eeac00150eb0c9f1fd3bfcf6d99a296059dafd69f9c5ef196c,2026-01-01T19:41:23.03092
276,2024-03-18,2,social,76.6,medium_value,dcc1f5f59c317ab13a0891994a5bb600a6e0f11d9a30cdd0c0fe9c069169952b,2026-01-01T19:41:23.03092
277,2024-03-18,2,social,44.28,low_value,f2c5a1f60e3a29c1972027ca106f1307a294fb9793dd552aa62cb865e78424c0,2026-01-01T19:41:23.03092
278,2024-03-18,2,social,57.18,medium_value,25d51f3e15a82e51dffabafb8ccfa1ede498f9cd3cd93b5c999648647703fc2c,2026-01-01T19:41:23.03092
279,2024-03-18,2,social,55.81,medium_value,d79107f61ce9563ca7a2b6df9f358a7173439b1af46d5812c07df0fe5abd62a5,2026-01-01T19:41:23.03092
280,2024-03-18,2,social,34.37,low_value,9833a1359417d33bd2e155f3480d8ff93536463350ac092ec39b4ad97f20a889,2026-01-01T19:41:23.03092
281,2024-03-18,2,social,76.99,medium_value,32bb5f24e4e22ed970ac7ec991ba86005d955078d409cbcb2599d65e2f6bedc8,2026-01-01T19:41:23.03092
282,2024-03-18,2,social,87.0,medium_value,5537ec6efd29b54ccd6565efc65ceefa0918ea142f4ac590c9d994c28774925f,2026-01-01T19:41:23.03092
283,2024-03-18,2,social,95.77,medium_value,de9b3857d49dccdd3c535b2c820bedd81ec7c9bbb9c4480c0ae8343d954185cc,2026-01-01T19:41:23.03092
284,2024-03-18,2,social,40.99,low_value,2abff33551ae35402ae1ba584dcab4c04626e0826abe42c0072a5f4311c46b07,2026-01-01T19:41:23.03092
285,2024-03-18,2,social,92.33,medium_value,221803f4f580de0ec63cb805af427165eac044aed7732c3723a13238683b3646,2026-01-01T19:41:23.03092
286,2024-03-19,2,social,39.84,low_value,5428cc1a078864744e9dc5fc99240415a9553ebc7e68b3a7fb7eec4211a7ea26,2026-01-01T19:41:23.03092
287,2024-03-19,2,social,59.23,medium_value,ec06c73c2dcd8bf34c4b0c1cb7f63054eb077a0a3d9b3ead787dc170cbc0610e,2026-01-01T19:41:23.03092
288,2024-03-19,2,social,35.49,low_value,ec7260cf83c9af40d25cbdfb2cfdbc96ba60b5eb098c40c6efb0f694406b495f,2026-01-01T19:41:23.03092
289,2024-03-19,2,social,49.5,low_value,6156d171f5b46bcd3c01655082ade94671ff56171f1815bc0439405b79d75d05,2026-01-01T19:41:23.03092
290,2024-03-19,2,social,52.93,medium_value,a30b9ef669ba1da0d4da0f2c90c568c5a084ec9ebeb2064a7ae03c376b22be1e,2026-01-01T19:41:23.03092
291,2024-03-19,2,social,78.3,medium_value,150dd4191dfeb61f6e4a2dd7085cf6d3fa0e3fbbbe1292b814e53c463619b20c,2026-01-01T19:41:23.03092
292,2024-03-19,2,social,76.57,medium_value,61036975462e2a00b8b965aa4c0cc8035d47920fc2ae232236d7d012aac74ba1,2026-01-01T19:41:23.03092
293,2024-03-19,2,social,82.39,medium_value,71b46ec4376645079604a446b8fde309170835a43f0c6dd8c8ed8e81b79ed25f,2026-01-01T19:41:23.03092
294,2024-03-19,2,social,69.98,medium_value,310763ba65e418b21cb7d2619ec8397c4edb4db616f7f691ce3a3fc719b3c58f,2026-01-01T19:41:23.03092
295,2024-03-20,2,social,69.23,medium_value,e64766288abd2a520003dcf141245a52794b6f4849734387b0ee05ddcc257d55,2026-01-01T19:41:23.03092
296,2024-03-20,2,social,96.06,medium_value,dde5d77fb00e09529e2a71c9138090050e9a5ee14fccaee0480f4c6fdf356540,2026-01-01T19:41:23.03092
297,2024-03-21,2,social,76.04,medium_value,b4d8a3538f72ec6c5058299484146cf3ce69cafda0d96ee9e738b0a0c0968437,2026-01-01T19:41:23.03092
298,2024-03-21,2,social,54.49,medium_value,7b275b5d37496042e55729e67ea3052d5c67a7f4151d11b73c3aee4005ea7cee,2026-01-01T19:41:23.03092
299,2024-03-21,2,social,66.5,medium_value,4e450717d56a5537017a7dde9b8861da737c5745745aaefa7cc8b7d6fe29fd91,2026-01-01T19:41:23.03092
300,2024-03-22,2,social,78.04,medium_value,f439ad6810dfcc8aaf4d4aebc38d21a78a19ee95a7361dc6d67e46a18313a4a1,2026-01-01T19:41:23.03092
301,2024-03-22,2,social,38.69,low_value,88bccd20897b0cd9b54775cc10e3dc0daf6cf4a7ee3278b43fd40cfce89e3979,2026-01-01T19:41:23.03092
302,2024-03-22,2,social,75.51,medium_value,2d550a13f62fcc86b72d44d608a110cb795871d5b2e40c24d61351bcb3c0f143,2026-01-01T19:41:23.03092
303,2024-03-22,2,social,48.66,low_value,aa72589441e8170b4c194c42d8e98536539c7be82e0bd94eb6e0f7fc31ccdca7,2026-01-01T19:41:23.03092
304,2024-03-22,2,social,54.97,medium_value,eb77792bfbfa4749738137f6fc2b75806e02cdad2819e46b3635c9b9115c8445,2026-01-01T19:41:23.03092
305,2024-03-22,2,social,76.46,medium_value,b83adebf5b0e205f35e64f55e75759ec93bb8e439755c91a9b06c9a88f282fa9,2026-01-01T19:41:23.03092
306,2024-03-22,2,social,57.52,medium_value,5e88fbc31d88faaf9a8a1a293a3a7917912d3ed6199edcaf16512ea7b1fa7d2b,2026-01-01T19:41:23.03092
307,2024-03-22,2,social,87.04,medium_value,814c02be54211be2ac5e9e7a9e9b56b850920ada12e5181e56f3b42b36320ed9,2026-01-01T19:41:23.03092
308,2024-03-23,2,social,68.79,medium_value,c12442b0dd3fffd53c9f5cd7647f108c5650d6e756187388a13dac9a62118e08,2026-01-01T19:41:23.03092
309,2024-03-23,2,social,96.71,medium_value,cf98fdceec7ee9c194bf743a60aec0d96ffb2db1f2bc3da1e1acd8302f3664aa,2026-01-01T19:41:23.03092
310,2024-03-23,2,social,36.05,low_value,9e1d504e52fb146bc4adf1af4f2508b8a0351b2158b8270aff0b402c54d13e7d,2026-01-01T19:41:23.03092
311,2024-03-23,2,social,74.32,medium_value,bb5df93fb3652fd7c16e9d84b7a49ef092da66a5c1ac4f194504ba3c2b046528,2026-01-01T19:41:23.03092
312,2024-03-23,2,social,42.7,low_value,986c76328249d1896ce471a4b61c271f1c69fd9f28c5e7839e18b63dca9133ed,2026-01-01T19:41:23.03092
313,2024-03-23,2,social,87.67,medium_value,0d7010764567dc9f15ec9d6cfa0ed585b62c1049e1777afa81fc855e20dd0f41,2026-01-01T19:41:23.03092
314,2024-03-23,2,social,87.87,medium_value,1ec2d38c7295a3632a84e9d60f77161ccfbffcf49bf2be578b5a44155792b1e8,2026-01-01T19:41:23.03092
315,2024-03-24,2,social,89.01,medium_value,5de5f000debc4bc56afc6006be195263530d1ea132549ce85a76e4066dafc613,2026-01-01T19:41:23.03092
316,2024-03-24,2,social,37.37,low_value,6a2adae9545c1289ecca8915be067cdd18b5e8c02219560d66ae445ab6d94429,2026-01-01T19:41:23.03092
317,2024-03-25,2,social,64.46,medium_value,45539ca9c24592a56d17ebcaacb4ed2a11c6e1032fc274bbd669fc1c743d0dd0,2026-01-01T19:41:23.03092
318,2024-03-25,2,social,48.16,low_value,71f6a8f84bc105f9f5656cc14a12c3e0d23f9cabc34a295141844d25532d9951,2026-01-01T19:41:23.03092
319,2024-03-25,2,social,95.56,medium_value,66d62a1aa0bed05f5f4bcc332f776487dbd4663e7f8a50f066dd3c021dc7ebcb,2026-01-01T19:41:23.03092
320,2024-03-25,2,social,35.77,low_value,a216e535e2528518fc32c70cc9065f46ea33598727b9cf3fb7def49c511cef18,2026-01-01T19:41:23.03092
321,2024-03-25,2,social,46.98,low_value,da453694027c4ba9edc39493dc964f6e1560f2487a5a9cd49d025648d110ed40,2026-01-01T19:41:23.03092
322,2024-03-25,2,social,74.32,medium_value,924b1d1d14759fb46824dc96ea68891e023ebb8e4b85120a30f2a2386f9a49d8,2026-01-01T19:41:23.03092
323,2024-03-25,2,social,58.71,medium_value,6fd933ecf23d99c11bcaa4841d74f7d873bd4884f4e26153a6b053d090012af5,2026-01-01T19:41:23.03092
324,2024-03-25,2,social,47.77,low_value,bd708165771373ddb70a90cddf9205e0a35012a046ce8ea7e6324c7e8029ab96,2026-01-01T19:41:23.03092
325,2024-03-26,2,social,62.34,medium_value,fbf310fb15eba979b30628e65f5a4970913dacd2c636f6102816100d3f31de09,2026-01-01T19:41:23.03092
326,2024-03-26,2,social,84.58,medium_value,e8d892ba16af2bb6291e1ebb4292c27dec91ad54d95144b884784985cc8bb1ef,2026-01-01T19:41:23.03092
327,2024-03-26,2,social,61.63,medium_value,7ee38a10388ff4fa209d6530ef0c9fd925d2c15185f897c6b00cc1f5cc2df323,2026-01-01T19:41:23.03092
328,2024-03-26,2,social,88.18,medium_value,29f5659453c9ba70af1861f052956669003d44bf62813a3fe8dd16981b9be207,2026-01-01T19:41:23.03092
329,2024-03-27,2,social,61.56,medium_value,965b63f386f3483009c1e7ff5a477db4b9d75dd3674a3486609df395cc0e2283,2026-01-01T19:41:23.03092
330,2024-03-27,2,social,40.22,low_value,146c8d83cf95f4437033b66d18cd3f3cea007182d5725358550e8d7ce0bc13c5,2026-01-01T19:41:23.03092
331,2024-03-28,2,social,64.83,medium_value,2364e98b4258a6c1242d173d8a11981c66c88656219003ddffc6150349b00184,2026-01-01T19:41:23.03092
332,2024-03-28,2,social,74.97,medium_value,d33507f025b82f45b911690984830fc0e4b465242cee937148bfae4bae9654e2,2026-01-01T19:41:23.03092
333,2024-03-28,2,social,39.17,low_value,23c8b46217f77fe1c9677d6541b757d3753a9b61866eca697ebd6bc82fed1507,2026-01-01T19:41:23.03092
334,2024-03-28,2,social,59.3,medium_value,3e7b66db4f754f52ffad42dffdcf0adcf904f7797cfaf2fe0589d2a4b68bc87b,2026-01-01T19:41:23.03092
335,2024-03-28,2,social,68.71,medium_value,c45461649172d8622f3332d8ac11c9e779845392ac4e9d640a09719bf90dc41f,2026-01-01T19:41:23.03092
336,2024-03-28,2,social,32.51,low_value,b23c66b18770b1515dc79ddaa65a812b2cf8c95e9b773f4bd5a082040ea866df,2026-01-01T19:41:23.03092
337,2024-03-28,2,social,38.41,low_value,499819be8a69b7fcf16784fcc431e3cef9176a248a7eb58c7c68fda75e4b5dda,2026-01-01T19:41:23.03092
338,2024-03-28,2,social,71.77,medium_value,a297e172de782eafc2edbc4ca60726c339215e332b3adf3a2b68f20192e547c3,2026-01-01T19:41:23.03092
339,2024-03-28,2,social,72.74,medium_value,c80e7d598e3ce822c6faa8a3f4412bb34ab2aa7e42969766e1a6503c8024e40f,2026-01-01T19:41:23.03092
340,2024-03-29,2,social,52.3,medium_value,f76294de510b74710afa2a3f20347725df8324c8280e6ff03fb7788accc4d8c8,2026-01-01T19:41:23.03092
